"","idade","genero","estado","cor","eb","es","ies","anocurso","curso","mediag","turno","formato","opcaouni","opçãocurso","a1","a2","a3","a4","a5","a6","a7","a8","a9","a10","a11","a12","a13","a14","a15","a16","a17","a18","a19","a20","a21","a22","a23","a24","a25","a26","a27","a28","a29","a30","a31","a32","a33","a34","a35","a36","a37","a38","a39","a40","ce1","ce2","ce3","ce4","ce5","ce6","ce7","ce8","ce9","ce10","ce11","ce12","ce13","ce14","ce15","ce16","ce17","ce18","re1","re2","re3","re4","re5","re6","re7","re8","re9","re10","re11","re12","re13","re14","re15","re16","re17","re18","re19","re20","re21","re22","re23","re24","rv1","rv2","rv3","rv4","rv5","rv6","rv7","rv8","rv9","rv10","rv11","rv12","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","p29","p30","p31","p32","p33","p34","p35","p36","p37","p38","p39","p40","p41","p42","p43","p44","ib1","ib2","ib3","ib4","ib5","ib6","ib7","ib8","ib9","ib10","ib11","ib12","ib13","ib14","ib15","ib16","ib17","ib18","qaes_projcar","qaes_adptsoc","qaes_apesemo","qaes_adptest","qaes_adptins","qaes_totalsc","tce","rv","tre_efi","tre_ine","extrover","neurotic","conscien","abertura","amabilid","nse"
"123",27,"Masculino",1,"Pardo",1,"Centro Universitário Estácio do Recife",2,5,"Psicologia",8.66,3,2,2,1,3,2,4,5,4,2,1,3,5,5,3,2,4,5,5,4,2,3,4,4,1,1,2,4,4,1,2,3,2,4,2,1,4,4,5,2,1,3,4,5,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,4,4,1,3,4,2,2,2,1,5,5,5,1,1,1,4,3,3,5,4,2,5,1,1,1,1,1,1,1,1,1,1,1,0,2,5,2,4,2,3,3,2,4,2,4,4,4,4,2,3,4,2,2,4,4,4,3,2,5,1,2,2,2,2,4,2,5,2,4,2,2,4,5,4,2,5,1,3,1,2,2,1,1,2,1,3,1,1,2,2,1,2,4,3,5,1,4.5,1.5,4.125,3.25,2.25,2.675,12,11,3,5,1.875,2.16666666666667,2.83333333333333,4.33333333333333,2,1
"124",23,"Feminino",7,"Pardo",2,"UFRJ",1,4,"História (Bacharelado e Licenciatura)",7.9,2,1,1,1,1,4,3,5,5,1,1,1,5,3,1,1,2,3,2,5,1,1,5,2,1,1,1,5,2,1,3,1,4,4,1,1,4,5,5,2,1,3,5,5,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,5,1,4,1,5,4,1,2,5,4,4,1,1,4,3,4,4,1,3,4,3,1,1,1,1,0,1,1,1,1,1,1,1,5,2,5,4,4,4,3,3,3,5,3,1,4,1,2,1,5,3,5,4,1,5,1,3,5,5,4,5,5,5,5,3,5,5,5,5,5,4,5,4,5,1,2,2,1,2,2,2,2,2,1,3,1,1,2,2,1,2,2,2,5,1,3.5,1.625,4.625,2,1.625,2.025,15,11,3,5,4.875,5,2.16666666666667,4,2.66666666666667,2
"125",26,"Feminino",1,"Preto",2,"Universidade Estácio de Sá",2,4,"Psicologia",8.6,3,2,1,1,4,5,5,3,4,4,5,5,4,5,3,5,4,3,5,4,4,3,5,5,3,4,4,3,5,3,4,3,2,4,3,5,4,2,3,3,4,4,4,5,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,5,2,5,4,1,4,4,1,1,2,1,5,1,5,1,1,5,1,5,3,1,5,3,5,1,1,1,0,0,1,0,1,0,0,0,0,4,2,3,4,3,5,2,5,4,3,5,5,3,3,5,5,3,4,2,5,3,3,3,3,4,4,5,2,3,2,5,4,3,3,5,3,4,2,4,3,5,4,3,3,1,2,2,1,1,2,1,3,1,1,2,2,1,3,3,9,2,1,4.5,4.5,3.25,4,3.375,3.825,13,5,7,7,2.75,3,3.83333333333333,3.77777777777778,4.66666666666667,1
"126",34,"Feminino",1,"Branco",1,"Centro Universitário Estácio do Recife",2,5,"Psicologia",8.45,1,2,2,1,3,4,4,5,5,2,4,3,4,4,3,3,5,4,5,4,4,4,4,4,3,3,3,3,4,3,3,3,4,5,4,3,4,3,4,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,5,1,1,5,2,3,3,1,5,5,5,1,3,5,2,5,4,4,5,1,5,1,1,1,1,0,1,0,0,1,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,1,2,2,1,3,1,1,2,2,2,4,4,4,5,1,4.375,3.375,3.75,3.625,3.125,3.35,18,7,10,3,3,3,3,3,3,2
"127",23,"Feminino",1,"Pardo",2,"Estacio de Sá",2,4,"Psicologia",8,3,4,1,1,3,5,4,3,5,2,5,5,3,4,4,5,4,3,4,3,3,3,3,5,1,1,3,5,5,4,4,4,4,5,4,3,4,3,5,4,3,5,5,5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,3,1,5,5,1,3,3,2,3,3,2,5,5,4,1,3,5,3,5,3,1,5,4,5,1,1,1,0,0,0,1,0,0,0,0,0,4,3,3,3,3,5,3,5,3,3,4,5,3,3,5,4,3,5,4,5,3,2,3,3,5,5,5,4,4,1,5,4,3,4,5,3,5,3,5,5,3,1,5,5,1,2,1,1,2,2,1,3,1,1,2,2,1,2,3,2,5,1,4.75,3.625,3.625,4,3.125,3.575,16,4,7,3,3.625,3.16666666666667,3.33333333333333,3.77777777777778,5,1
"128",26,"Masculino",1,"Branco",1,"Estácio",2,5,"Psicologia",8.46,3,2,1,2,4,5,5,2,4,3,4,5,2,4,4,5,5,4,4,5,3,3,3,4,3,3,4,1,4,3,4,4,2,4,5,5,5,5,3,4,4,5,2,5,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,5,1,4,5,1,3,1,5,3,5,1,5,5,5,1,1,4,3,5,4,1,3,1,5,1,1,1,1,1,1,1,0,1,0,0,0,5,5,5,3,3,5,1,5,5,5,5,3,5,3,5,3,5,5,5,5,3,5,3,5,5,5,4,3,5,5,5,3,5,5,4,3,4,5,5,3,5,1,1,4,1,2,2,2,1,2,1,3,1,1,2,1,1,2,3,2,7,2,4,4.125,2.625,4.5,3.875,3.975,13,8,6,5,4.125,3.66666666666667,2,4.77777777777778,5,1
"129",24,"Feminino",1,"Preto",2,"Estácio",2,3,"Psicologia",8.43,3,1,1,1,4,5,5,4,4,3,5,4,5,5,4,5,5,5,4,5,4,4,5,4,3,3,3,5,4,4,5,5,5,5,4,5,5,4,5,4,4,5,5,5,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,3,3,5,1,5,5,2,3,5,1,5,5,5,1,1,5,2,3,5,3,5,3,5,1,1,1,1,1,1,0,0,1,1,1,0,5,5,2,2,2,5,3,5,5,3,4,3,4,2,5,5,5,5,3,4,2,3,2,3,5,3,5,2,2,2,5,4,5,5,4,5,5,3,4,5,5,5,5,2,1,2,2,2,1,2,2,3,1,1,2,1,1,2,4,2,1,1,4.5,4.5,4.75,4.5,3.875,3.725,16,9,7,3,2.75,4.16666666666667,2.83333333333333,3.77777777777778,5,1
"130",24,"Feminino",1,"Branco",1,"Estácio do Recife",2,4,"Psicologia",8.7,3,4,2,1,4,4,4,5,4,4,3,2,5,3,4,3,3,5,3,5,3,2,5,2,4,3,2,5,3,3,2,2,5,3,5,2,3,5,5,3,3,4,5,3,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,4,1,5,5,2,1,1,1,5,5,5,1,2,5,3,3,4,1,5,2,5,1,1,1,1,1,1,1,0,0,1,0,0,3,4,4,3,3,3,3,5,1,5,1,3,3,1,5,2,2,5,5,1,2,5,2,5,5,5,5,4,2,1,4,1,5,3,2,4,4,5,5,1,3,1,1,2,1,1,2,1,2,2,2,3,2,1,2,2,2,3,3,2,2,5,3.25,2.875,5,2.75,4,2.775,16,8,7,7,3.625,4.16666666666667,2.16666666666667,3.22222222222222,5,2
"131",18,"Masculino",1,"Preto",1,"UPE",1,2,"Licenciatura em Matemática",7.99,3,1,1,1,5,5,2,1,4,5,5,4,1,4,3,5,2,1,5,3,4,2,1,4,5,3,4,1,4,4,5,3,2,5,4,5,5,2,5,5,4,3,1,5,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,3,2,4,5,1,3,3,1,3,2,2,5,4,5,1,1,5,5,4,3,5,5,4,5,0,1,1,1,1,1,1,0,1,1,0,1,4,2,4,3,5,4,1,4,3,3,3,3,4,5,5,5,5,5,4,4,4,3,3,5,4,4,5,5,4,4,5,5,5,3,3,2,2,1,4,5,2,5,3,4,1,2,2,1,2,2,1,3,1,1,2,1,2,2,4,2,1,2,4.5,4.5,1.25,3.125,4.25,4.225,14,9,6,3,3,2.33333333333333,3,3.66666666666667,4.66666666666667,1
"132",24,"Feminino",1,"Pardo",1,"UFPE",1,4,"Pedagogia",8.9,1,1,1,1,4,3,4,3,3,4,3,2,5,3,4,5,3,5,4,5,3,2,5,4,2,3,3,5,3,4,4,3,5,4,3,4,3,5,3,3,3,3,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,5,4,2,3,5,1,1,3,1,5,1,4,1,1,3,5,1,3,5,5,1,5,1,1,1,1,1,1,1,0,0,0,0,0,4,1,3,3,4,3,4,4,4,4,4,2,4,2,4,2,4,4,4,2,2,2,2,4,3,4,5,3,3,2,3,2,5,5,3,4,3,3,3,3,4,2,2,2,1,2,2,1,1,2,1,3,2,1,2,2,2,2,3,3,1,1,3.5,3.5,4.75,2.875,3.625,2.95,17,7,6,6,3.75,4.16666666666667,2.83333333333333,3.55555555555556,4,2
"133",22,"Masculino",1,"Branco",1,"Centro universitário Estácio do recife",2,4,"Psicologia",9,3,2,1,2,5,5,5,3,4,5,2,5,1,5,5,2,5,1,5,5,4,2,4,5,3,3,5,1,5,3,3,3,4,5,3,2,5,1,5,4,3,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5,5,1,1,5,1,1,1,1,5,3,5,1,1,5,1,5,1,1,3,4,5,1,1,1,1,0,1,1,0,1,1,1,0,3,4,4,5,3,5,1,5,4,1,3,5,3,4,5,5,4,4,3,5,2,4,3,3,5,3,5,1,3,3,5,3,3,4,5,3,2,5,5,3,5,5,3,1,1,2,2,1,2,2,2,3,1,1,2,2,2,2,4,2,2,1,4.875,3,2,4.375,4.125,4.075,17,9,8,10,2.125,2.83333333333333,3,3.55555555555556,4.66666666666667,2
"134",21,"Feminino",1,"Pardo",1,"Estácio",2,3,"Psicologia",9.27,3,1,2,1,5,5,4,5,5,3,5,4,2,1,5,5,5,4,5,5,4,2,5,3,1,4,3,4,4,4,5,1,5,5,5,5,4,5,5,4,3,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,5,4,1,2,5,1,3,2,1,5,5,2,1,1,5,1,2,2,5,4,4,5,1,1,1,1,0,1,0,1,1,1,1,0,5,4,4,5,4,4,1,5,5,4,5,3,5,2,4,5,4,5,4,5,2,5,2,3,5,4,4,2,5,1,5,3,5,3,4,4,4,2,5,4,4,2,1,3,1,2,2,1,1,2,1,3,1,1,2,2,1,2,3,3,1,3,4.125,4.5,4.375,3.5,4,3.55,17,9,5,6,3.75,3.83333333333333,3,4.66666666666667,4.66666666666667,1
"135",37,"Feminino",1,"Branco",1,"Estácio",2,3,"Psicologia",8.4,3,1,1,1,4,4,4,2,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,2,4,3,3,3,3,4,4,4,3,4,4,5,3,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,4,2,3,4,1,3,4,1,5,4,4,1,1,5,1,3,3,1,4,1,5,1,1,1,1,1,0,0,0,1,1,0,0,4,2,3,3,3,4,1,4,4,1,4,2,4,4,4,3,3,5,2,4,4,3,4,4,4,4,4,2,4,3,4,4,5,2,4,2,5,2,4,5,4,2,3,2,1,2,2,1,1,2,2,3,2,1,1,1,1,2,3,1,NA,1,3.625,3.875,3.375,3.75,3.625,3.5,17,7,5,7,3.875,1.83333333333333,3.5,3.77777777777778,4.33333333333333,0
"136",24,"Feminino",1,"Preto",1,"Estácio",2,3,"Psicologia",8.75,3,2,1,1,4,1,5,5,5,1,1,1,1,2,4,1,5,1,5,5,1,3,4,3,1,1,4,5,4,1,1,3,5,3,1,1,5,1,3,1,2,3,5,4,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,5,5,5,5,1,3,5,5,1,5,1,5,5,5,5,1,5,3,1,1,5,5,5,5,1,1,1,1,1,0,0,1,1,0,0,0,5,5,5,4,1,4,1,5,5,3,5,3,3,4,5,5,5,5,3,5,4,5,2,1,5,5,5,5,5,3,5,1,5,3,3,3,5,3,4,5,2,3,3,1,1,1,1,1,1,2,1,3,1,1,2,1,1,2,3,2,2,1,3.625,1.125,3.375,3.625,2.25,2.65,14,7,8,3,3.5,2.83333333333333,2.66666666666667,3.77777777777778,5,0
"137",23,"Feminino",1,"Amarelo",1,"Centro Universitário Estácio do Recife",2,5,"Psicologia",8.34,3,2,2,1,4,5,4,5,5,3,4,4,4,3,4,4,5,4,5,4,3,2,5,3,2,2,5,4,3,3,4,3,4,4,4,3,5,5,5,4,3,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2,1,5,5,2,3,3,2,1,1,1,5,5,5,1,1,5,3,5,3,2,5,5,5,1,1,0,1,1,1,1,1,0,1,0,0,3,3,4,4,2,5,3,4,4,1,4,4,3,3,5,5,2,5,5,4,2,4,3,5,4,2,2,2,4,2,5,3,4,3,4,3,3,3,4,5,4,4,1,3,1,2,2,1,1,2,1,3,1,1,2,1,1,2,2,3,2,1,4.125,3.5,4.5,4.125,3.5,3.35,16,8,8,6,2.375,2.83333333333333,3.16666666666667,3.88888888888889,4.66666666666667,0
"138",32,"Feminino",1,"Pardo",1,"Estácio de Sá",2,5,"Psicologia",7.89,3,2,2,1,3,5,3,5,4,1,3,3,4,5,5,5,5,5,5,4,3,2,5,3,2,4,3,3,5,3,3,3,2,5,4,5,3,3,1,2,3,4,3,5,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,5,5,3,2,1,3,3,3,1,5,5,3,1,1,5,3,5,3,1,5,1,5,1,1,1,0,1,0,0,0,0,0,1,0,5,2,3,5,3,5,3,5,4,3,4,2,2,2,5,3,3,5,2,4,2,5,4,3,5,5,5,3,5,3,5,3,5,3,5,2,4,2,5,3,5,2,2,4,1,2,2,1,1,2,1,3,2,1,2,2,2,2,3,3,5,1,4.125,3.875,3.75,3.25,3,3.3,16,5,8,5,4.125,3,3.66666666666667,4.22222222222222,5,2
"139",21,"Feminino",1,"Preto",1,"Estácio de Sá",2,3,"Fisioterapia",8.39,3,2,2,2,3,4,4,5,5,2,3,5,3,5,4,4,4,4,5,5,4,3,5,5,3,5,4,2,5,2,5,3,5,5,3,3,5,5,5,4,5,5,4,5,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,4,1,5,5,1,2,3,1,4,5,1,5,5,5,1,1,5,3,4,4,4,5,4,5,1,1,1,1,1,0,0,1,0,0,1,0,5,5,5,4,4,5,2,5,5,5,5,3,5,1,5,3,4,4,5,5,1,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,1,2,5,1,2,2,1,1,2,1,3,2,1,2,1,2,2,3,3,4,2,5,4.125,4.125,4.125,3.25,3.675,14,7,7,5,4.375,5,2.33333333333333,4.88888888888889,4.66666666666667,1
"140",21,"Masculino",1,"Pardo",1,"Esuda",2,3,"Psicologia",9,3,1,2,1,5,5,5,1,5,5,3,5,1,5,5,5,5,1,5,5,5,4,1,4,5,5,5,1,5,5,5,4,1,5,5,4,5,1,5,5,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,1,1,4,2,2,2,1,5,5,5,1,2,4,3,5,1,3,4,3,5,1,1,1,1,1,1,0,0,0,1,0,0,4,2,2,3,3,4,1,5,4,1,4,4,4,3,5,5,5,5,4,5,5,2,4,5,5,5,5,1,5,1,5,4,5,2,4,5,5,3,5,4,3,2,1,5,1,2,2,1,1,2,2,1,2,1,2,1,1,2,3,2,2,1,4.875,4.625,1,4.75,5,4.85,18,7,6,3,3.625,2.33333333333333,2.83333333333333,4.55555555555556,5,0
"141",21,"Masculino",1,"Branco",2,"UFPE",1,2,"BACHARELADO em educação física",8.13,1,1,1,2,3,4,4,4,3,4,4,4,4,5,5,4,3,3,5,5,4,4,4,4,4,4,3,3,5,3,3,4,3,5,3,3,5,5,5,3,4,5,5,5,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,4,1,5,5,2,2,2,2,2,2,2,5,3,4,2,3,3,5,4,3,2,3,2,4,1,1,1,1,1,1,1,1,1,1,0,0,4,4,4,4,3,3,3,4,3,4,3,4,5,3,4,4,3,4,4,4,4,3,4,4,4,4,4,2,4,4,4,4,3,4,3,4,4,3,3,5,5,5,3,3,1,2,1,2,1,2,1,3,1,2,2,2,2,4,4,2,4,3,4.625,3.75,3.875,4,3.75,3.65,10,10,3,1,3,3.16666666666667,3,3.33333333333333,4,4
"142",44,"Feminino",1,"Branco",2,"Estácio Recife",2,4,"Psicologia",8.59,3,2,2,1,3,4,4,3,5,2,3,4,5,3,4,3,4,3,4,4,2,2,5,3,2,3,3,4,3,3,3,3,4,4,4,2,4,3,5,4,3,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,5,2,2,3,3,1,3,3,5,5,4,2,2,5,2,5,1,4,4,3,5,1,1,1,1,1,1,0,1,1,1,0,1,2,2,3,4,3,5,3,5,3,2,3,5,3,3,5,4,3,5,2,4,3,3,4,3,3,2,5,2,3,1,5,3,3,3,4,2,3,2,4,1,5,5,3,3,1,2,2,2,2,2,1,3,1,2,2,2,1,2,4,3,2,1,3.75,2.875,4,3.5,3.25,3.075,17,10,5,3,2.125,2.5,3.83333333333333,3.22222222222222,5,3
"143",19,"Feminino",8,"Branco",1,"UEM",1,3,"Ciências Sociais",9,3,1,1,2,4,4,4,4,2,3,2,1,4,3,5,3,5,4,4,3,3,3,5,1,2,3,3,5,3,4,4,2,4,2,3,1,5,4,3,3,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,4,1,1,3,3,3,2,1,5,4,4,1,3,5,5,3,4,3,4,3,5,1,1,1,1,1,1,1,0,1,1,0,0,4,3,3,4,3,4,4,4,4,3,4,3,3,3,4,3,4,4,3,4,3,3,3,4,5,4,4,4,4,3,5,2,5,3,5,2,4,3,5,3,5,2,2,2,1,2,2,1,2,2,1,3,2,1,2,2,1,2,4,2,5,9,2.875,3,4.375,3.5,3.375,2.875,17,9,3,3,3.625,2.83333333333333,3.16666666666667,4.11111111111111,4,1
"144",21,"Masculino",1,"Pardo",1,"Esuda",2,3,"Psicologia",9,3,1,2,1,5,5,5,1,5,5,3,5,1,5,5,5,5,1,5,5,5,4,1,4,5,5,5,1,5,5,5,4,1,5,5,4,5,1,5,5,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,1,1,4,2,2,2,1,5,5,5,1,2,4,3,5,1,3,4,3,5,1,1,1,1,1,1,0,0,0,1,0,0,4,2,2,3,3,4,1,5,4,1,4,4,4,3,5,5,5,5,4,5,5,2,4,5,5,5,5,1,5,1,5,4,5,2,4,5,5,3,5,4,3,2,1,5,1,2,2,1,1,2,2,1,2,1,2,1,1,2,3,2,2,1,4.875,4.625,1,4.75,5,4.85,18,7,6,3,3.625,2.33333333333333,2.83333333333333,4.55555555555556,5,0
"145",46,"Feminino",1,"Branco",2,"FPS",2,2,"Psicologia",8.5,1,1,1,1,5,5,5,4,5,4,5,4,4,5,5,5,4,4,5,5,5,3,4,5,4,5,4,3,5,4,4,3,4,5,5,5,4,3,5,5,4,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,1,5,5,2,3,4,3,2,3,4,4,3,3,2,2,4,3,4,4,3,3,3,3,1,1,1,1,1,1,1,0,1,0,0,0,4,3,3,4,3,5,4,5,4,3,4,4,4,4,5,4,3,5,3,4,3,2,3,4,3,4,5,3,1,1,5,4,3,3,5,4,3,3,4,3,5,3,3,3,2,2,2,2,1,2,2,3,1,1,2,2,2,4,4,3,7,1,5,4.75,3.875,3.75,4.625,4.05,16,8,2,1,2.75,3,3.66666666666667,3.66666666666667,5,4
"146",18,"Feminino",1,"Branco",2,"FPS",2,1,"Psicologia",8,1,3,2,2,5,3,3,5,2,4,3,4,5,3,3,5,5,5,3,5,5,4,5,3,3,3,2,5,3,3,3,2,5,3,5,5,5,5,3,5,3,4,5,4,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,4,2,1,3,5,1,5,3,5,1,3,4,3,3,4,3,3,4,4,1,1,0,1,0,0,0,1,0,0,1,1,2,4,4,5,4,5,5,5,5,4,3,5,4,1,5,5,4,5,5,5,3,5,5,3,5,3,3,3,3,3,3,3,5,5,5,5,4,1,3,2,5,5,3,3,2,2,2,2,1,2,1,3,1,2,2,2,2,2,4,9,7,2,3,3.75,5,3.625,4.125,3.1,16,6,4,5,2.375,3.83333333333333,3.16666666666667,4,5,5
"147",23,"Masculino",1,"Pardo",1,"UNIBRA",2,1,"Farmácia",9.5,3,1,2,2,5,5,5,4,4,4,5,2,4,5,4,5,5,3,4,4,5,3,4,4,2,5,3,4,5,4,5,4,4,5,5,5,5,4,5,5,5,5,4,5,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,5,3,3,4,1,1,2,2,5,4,5,1,2,5,2,5,3,2,4,4,5,1,1,1,1,1,1,1,1,1,1,1,0,4,4,2,4,3,4,3,5,4,3,4,3,4,4,5,3,4,5,3,4,4,3,4,3,5,5,5,1,4,2,5,3,4,3,4,2,5,3,5,5,4,2,1,4,1,2,2,2,1,2,1,3,2,1,2,2,2,3,4,2,2,1,4.625,5,3.875,4,4.125,3.975,15,11,7,5,3.875,2.33333333333333,3.16666666666667,4.33333333333333,5,3
"148",22,"Feminino",1,"Preto",1,"Centro Universitário Estácio do Recife",2,4,"Psicologia",9.37,3,1,2,1,4,5,4,2,5,4,4,4,5,5,5,4,3,1,5,4,2,3,4,3,2,2,4,4,5,4,5,4,1,5,4,4,5,2,5,4,5,5,4,5,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,3,4,1,2,1,1,3,4,1,5,4,3,1,1,4,2,5,1,1,4,1,5,1,1,1,0,1,1,1,1,1,1,1,0,3,4,1,5,5,5,3,5,3,2,3,5,3,5,4,5,1,5,2,5,4,2,5,3,5,3,5,2,5,1,5,3,4,3,3,4,4,1,4,4,4,5,3,4,1,2,1,1,2,2,1,3,1,1,1,1,1,2,4,3,1,8,4.75,3.875,2.875,4,3.875,3.925,12,10,4,7,2.875,2.16666666666667,4.66666666666667,3.55555555555556,4.66666666666667,0
"149",20,"Feminino",1,"Preto",2,"UPE",1,1,"Administração",9,1,1,1,1,4,3,4,2,3,4,2,4,4,4,3,3,4,3,4,5,2,4,5,4,3,3,3,3,4,2,5,4,5,4,3,3,5,4,4,4,2,4,5,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,4,5,1,2,4,1,2,1,1,5,5,5,1,1,4,4,5,2,3,3,4,5,1,1,1,1,1,1,1,1,1,1,0,1,3,2,3,5,1,5,4,5,3,3,3,5,4,2,4,5,1,5,3,4,1,3,1,3,4,2,4,2,3,1,5,4,3,5,4,4,2,2,3,4,5,4,3,3,2,2,2,2,1,2,1,3,2,1,2,2,2,4,4,3,2,2,4,2.875,3.875,4,3.5,3.3,17,11,5,6,1.875,4.33333333333333,4.16666666666667,3.33333333333333,4.66666666666667,4
"150",18,"Feminino",1,"Preto",2,"Uninassau",2,2,"Engenharia Mecânica",8,3,1,2,2,3,5,5,4,4,4,5,3,3,4,4,5,3,4,4,4,5,2,5,4,1,4,1,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,5,5,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,2,3,4,5,2,2,3,2,1,3,1,4,4,4,2,4,3,2,4,2,4,4,2,4,1,1,1,1,1,1,1,1,1,1,0,1,4,3,4,4,4,4,2,4,4,3,4,4,4,2,3,4,4,4,4,4,3,4,3,2,4,4,4,3,3,3,4,3,4,3,4,3,3,4,5,5,5,5,2,3,1,2,2,1,1,2,1,3,2,1,2,1,1,2,3,3,2,1,4.125,4.5,4.125,2.75,3.5,3.35,15,11,1,2,2.875,3.16666666666667,2.66666666666667,4,3.66666666666667,0
"151",23,"Masculino",1,"Preto",2,"UNINASSAU",2,3,"Publicidade e Propaganda",9,3,1,2,2,4,3,5,5,3,1,1,4,3,1,1,1,4,5,1,3,1,1,5,1,1,1,1,3,1,1,1,1,3,1,3,1,4,4,1,3,1,5,5,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,5,1,5,5,1,1,5,5,1,3,1,5,5,3,1,1,1,5,1,5,3,5,5,5,1,1,1,1,0,1,1,0,1,1,0,0,4,5,5,5,5,5,5,5,5,5,5,3,3,1,5,5,5,5,5,5,2,5,3,5,5,4,1,5,5,5,5,4,3,5,5,5,5,5,5,4,5,1,5,1,1,2,2,2,1,2,1,3,1,1,2,2,1,2,4,2,2,1,1.25,1.25,4.125,3.125,2.125,1.925,11,8,6,5,4,4.5,2.33333333333333,3.66666666666667,5,2
"152",23,"Masculino",1,"Preto",2,"UNINASSAU",2,3,"Publicidade e Propaganda",9,3,1,2,2,4,3,5,5,3,1,1,4,3,1,1,1,4,5,1,3,1,1,5,1,1,1,1,3,1,1,1,1,3,1,3,1,4,4,1,3,1,5,5,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,5,1,5,5,1,1,5,5,1,3,1,5,5,3,1,1,1,5,1,5,3,5,5,5,1,1,1,1,0,1,1,0,1,1,0,0,4,5,5,5,5,5,5,5,5,5,5,3,3,1,5,5,5,5,5,5,2,5,3,5,5,4,1,5,5,5,5,4,3,5,5,5,5,5,5,4,5,1,5,1,1,2,2,2,1,2,1,3,1,1,2,2,1,2,4,2,2,1,1.25,1.25,4.125,3.125,2.125,1.925,11,8,6,5,4,4.5,2.33333333333333,3.66666666666667,5,2
"153",61,"Feminino",9,"Branco",2,"Faculdade Estacio",2,3,"Psicologia",8,3,2,1,1,4,4,4,2,4,1,3,4,3,5,2,3,5,1,5,2,3,2,2,1,2,2,5,2,4,1,3,3,1,5,4,3,5,2,5,1,3,5,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,5,1,2,4,1,1,1,2,4,5,3,1,1,4,2,5,5,4,4,1,5,1,1,1,1,0,1,1,1,1,1,0,1,4,2,4,4,4,4,3,4,4,2,4,4,4,4,3,2,3,3,2,4,2,3,3,2,4,3,5,4,4,5,4,4,4,4,4,3,4,2,5,5,4,1,3,3,1,2,2,1,2,2,1,3,2,1,2,2,2,3,3,3,7,10,4.25,3,2,4.125,2.125,3.5,18,10,4,6,3.75,3,3.66666666666667,3.88888888888889,3.33333333333333,2
